万宁	537873112535	神州半岛	5	海南 万宁神州半岛福朋喜来登酒店2晚自由行 午餐+晚餐+亲子活动
三亚	541777746750	亚龙湾	1	三亚亚龙湾爱立方瑞德姆海底餐厅茶歇秀/午餐/晚餐/自助美食团购
三亚	531124272562	亚龙湾	1	下单立享满减优惠  亚龙湾天域酒店4天3晚套餐 亲子套餐
三亚	544862236222	亚龙湾	1	三亚亚龙湾红树林度假酒店豪华海景房/一线海景   另赠鸡年纪念币
三亚	546367548791	亚龙湾	1	海南三亚亚龙湾森林公园+亚龙湾沙滩一日游门票热带天堂森林纯玩
三亚	43051774251	亚龙湾	1	海南三亚自由行三亚文华东方亚龙湾酒店海景房住宿含晚餐潜水SPA
三亚	540748639659	亚龙湾	1	春节到海南三亚旅游价格|亚龙湾有什么好看好耍的|机票酒店预订
三亚	534614252809	亚龙湾	1	【非诚勿扰II】三亚亚龙湾森林公园一日游+亚龙湾沙滩纯玩无购物
三亚	544595539248	亚龙湾	1	当天可订！海南景点三亚森林公园门票+游览车亚龙湾热带天堂旅游
三亚	544604775492	亚龙湾	1	三亚自由行双人亚龙湾酒店套餐3天2晚蜜月亲子游潜水一日游体验
三亚	44573180111	亚龙湾	1	三亚亚龙湾红树林度假酒店情侣蜜月升级套餐恋上红树林3天2晚住宿
三亚	531224754463	亚龙湾	1	三亚 亚龙湾海底世界 闹海 包含海上多种项目潜水摩托艇冲浪等
三亚	531940025056	亚龙湾	1	亚龙湾瑞德姆海底餐厅+美人鱼水下芭蕾秀+游览爱立方滨海乐园
三亚	520660444140	亚龙湾	1	亲子旅游三亚亚龙湾仙人掌度假酒店全家福套餐3天2晚亲子自由行
三亚	39022555133	亚龙湾	1	三亚旅游自由行亚龙湾华宇迎宾馆3天2晚酒店海底餐厅晚餐亲子套餐
三亚	531455138172	亚龙湾	1	海南三亚自由行 3天2晚 亚龙湾爱琴海建国度假酒店 亲子 特惠套餐
三亚	536861163551	亚龙湾	1	三亚旅游三亚亚龙湾铂尔曼度假酒店2天1晚自由行赠接机海南旅游
三亚	544126640233	亚龙湾	1	亚龙湾潜水+摩托艇+电瓶车游艇码头观光+亚龙湾区域免费接送
三亚	544561991096	亚龙湾	1	三亚亚龙湾红树林酒店3天2晚自由行 早餐+BBQ自助晚餐+韩式晚餐 G
三亚	545183997450	亚龙湾	1	三亚旅游 亚龙湾户外潜水一日游 门票纯玩摩托艇 加井岛团队
三亚	545111101311	亚龙湾	1	三亚亚龙湾铂尔曼 泰式家庭泳池别墅 4人家庭度假 独家包房
三亚	45278294547	亚龙湾	1	三亚亚龙湾红树林酒店3天2晚自由行  家庭度假海南旅游儿童套餐
三亚	535042592840	亚龙湾	1	三亚自由行旅游亚龙湾环球城大酒店3天2晚暖冬特惠套餐亲子游
三亚	542086631610	亚龙湾	1	三亚旅游三亚亚龙湾铂尔曼度假酒店3天2晚自由行赠接机海南旅游
三亚	542271965127	亚龙湾	1	亚龙湾瑞德姆海底演艺主题餐厅晚餐秀成人自助餐（18:00-21:00）
三亚	544732480562	亚龙湾	1	三亚亚龙湾维景酒店 亲子嬉水房 爱侣蜜月泳池别墅含双早错峰出游
三亚	37831624876	亚龙湾	1	三亚亚龙湾五号别墅3天2晚三亚自由行三日游海南旅游三亚酒店套餐
三亚	529039110817	亚龙湾	1	三亚旅游自由行双人4天3晚 三亚亚龙湾万豪酒店店3晚+森林公园
三亚	45536205077	亚龙湾	1	三亚旅游自由行3天2晚双人套餐哈曼红树林亚龙湾海景房酒店任选
三亚	540748834258	亚龙湾	1	成都出发到海南三亚旅游注意事项|过年去三亚亚龙湾旅游报价攻略
三亚	543550702759	亚龙湾	1	三亚海棠湾免税店班车/三亚湾市区大东海亚龙湾/19点前预定
三亚	523020372364	亚龙湾	1	三亚亚龙湾凯莱仙人掌度假酒店4天3晚双人自由行+双早 飞票网
三亚	529153306207	亚龙湾	1	亚龙湾铂尔曼豪华池景房2晚住宿+双早+免费接机服务1次 飞票网
三亚	542145156235	亚龙湾	1	三亚亚龙湾华宇迎宾馆3天2晚双人自由行 海南旅游订房 家庭亲子游
三亚	546176580786	亚龙湾	1	三亚亚龙湾石溪墅建国度假酒店 海景家庭套房  错峰特价/可住4人
三亚	541551123759	亚龙湾	1	三亚亚龙湾仙人掌酒店3天2晚全家福自由行套餐预订
三亚	543763515985	亚龙湾	1	三亚亚龙湾天域度假酒店预订 一价全包自由行 3天2晚亲子套餐旅游
三亚	44739266073	亚龙湾	1	三亚潜水 三亚旅游 游艇浮潜 大东海 西岛 亚龙湾
三亚	530307518548	亚龙湾	1	海南三亚飞哥海角一号蜈支洲户外亚龙湾西排padi专业潜水点接待处
三亚	542448275493	亚龙湾	1	海南三亚亚龙湾华宇度假酒店3天2晚自由行 住宿2晚 含双日早餐
三亚	544031129676	亚龙湾	1	三亚3天2晚 途家亚龙湾公寓园景套房连住2晚+爱立方潜水票2张
三亚	547137509006	亚龙湾	1	三亚自由行双人亚龙湾酒店套餐华宇迎宾馆5天4晚蜜月亲子游潜水
三亚	538057350555	亚龙湾	1	三亚旅游 亚龙湾迎宾馆 一价全包家庭亲子 情侣套餐
三亚	545217827050	亚龙湾	1	海南三亚亲子旅游自由行 亚龙湾迎宾馆3天2晚酒店套餐住宿正餐
三亚	544853118684	海棠湾	12	三亚海棠湾艾迪逊度假酒店 观海客房 尊贵观海客房 含早 错峰出游
三亚	545708601661	海棠湾	12	三亚海棠湾民生威斯汀度假酒店+蜈支洲岛门票3天2晚自由行
三亚	531980980033	海棠湾	12	4天3晚 海棠湾梅诺卡酒店套餐 独栋别墅 带独立泳池 含接送机
三亚	542457565921	海棠湾	12	三亚海棠湾开维万达文华2晚自由行+双早+儿童乐园 飞票网
三亚	536002093448	海棠湾	12	三亚海棠湾天房洲际度假酒店3天2晚自由行 三亚旅游 中午餐 含早
三亚	546837569858	海棠湾	12	三亚自由行双人海棠湾酒店套餐5天4晚蜜月亲子游潜水一日游体验
三亚	546116450950	海棠湾	12	三亚海棠湾万丽度假酒店2天1晚 三亚旅游 海棠湾酒店 豪华海景房
三亚	44975069904	海棠湾	12	三亚旅游自由行三人套餐海棠湾9号家庭亲子套餐接送机儿童营养餐
三亚	44381561618	海棠湾	12	海棠湾三亚自由行天房洲际3天2晚浪漫海天一色亲子套餐海南旅游
三亚	529077952347	海棠湾	12	三亚自由行旅游双人4天3晚 三亚海棠湾民生威斯汀酒店+蜈支洲门票
三亚	534700854479	海棠湾	12	【4月特惠】三亚香格里拉酒店3天2晚 海棠湾 双早套餐送自助晚
三亚	542331891550	海棠湾	12	三亚海棠湾喜来登酒店2晚家庭自由行+超值家庭礼遇 飞票网
三亚	546668854351	海棠湾	12	三亚海棠湾君悦酒店海景房  错峰特价
三亚	545036882783	海棠湾	12	Z三亚三亚海棠湾开维万达文华度假酒店(原凯宾斯基酒店)三亚
三亚	535005080920	海棠湾	12	三亚旅游自由行海棠湾喜来登度假酒店套餐三天两晚高级豪华海景房
三亚	524224437295	海棠湾	12	三亚海棠湾天房洲际度假酒店海景房2/3/4晚浪漫海底餐厅午餐海南
三亚	546879407435	海棠湾	12	三亚自由行双人海棠湾酒店套餐4天3晚蜜月亲子游潜水一日游体验
三亚	520570022925	海棠湾	12	三亚海棠湾开维万达文华2晚自由行+2大1小早餐+餐饮券+儿童乐园
三亚	542300036793	海棠湾	12	三亚旅游纯玩海棠湾开维万达文华度假酒店3天2晚亲子自由行套餐
三亚	534580501099	海棠湾	12	三亚蜈支洲岛一日游含蜈支洲岛门票+船票+接送亚龙湾海棠湾免费接
三亚	544863637268	海棠湾	12	三亚海棠湾免税店一日游纯购物团含接送
三亚	37126603141	海棠湾	12	三亚海棠湾民生威斯汀酒店豪华海景房3晚+双早+超值礼遇
三亚	527355661912	海棠湾	12	三亚海棠湾香格里拉度假酒店1晚亲子游+2大2小早餐
三亚	543898298343	海棠湾	12	三亚海棠湾万达希尔顿逸林度假酒店 海景房
三亚	41693996667	海棠湾	12	海南旅游三亚海棠湾9号度假酒店2/3/4晚3成人2小孩全家总动员套餐
三亚	542283171056	海棠湾	12	海南三亚海棠湾喜来登酒店3天2晚亲子美食自由行家庭晚餐度假旅游
三亚	531232423480	海棠湾	12	飞猪旅行三亚旅游自由行海棠湾9号3天2晚酒店住宿蜜月套餐接送机
三亚	546858498324	海棠湾	12	三亚自由行双人海棠湾酒店套餐3天2晚蜜月亲子游潜水一日游体验
三亚	545217741739	海棠湾	12	三亚海棠湾豪华精选酒店 拾翠阁 揽海阁 含双早 错峰出游
三亚	36875433950	海棠湾	12	海棠湾三亚自由行天房洲际海景房3天2晚浪漫海底餐厅套餐海南旅游
三亚	531848133128	海棠湾	12	3天2晚 海棠湾梅诺卡酒店套餐 独栋别墅 带独立泳池 含接送机
三亚	38745707164	海棠湾	12	海棠湾福海棠酒店3天2晚自由行三亚度假玩乐一价全包海南亲子旅游
三亚	546455057598	海棠湾	12	三亚海棠湾开维万达文华度假酒店-3天2晚当地游、自助早餐、水果
三亚	537868056598	海棠湾	12	三亚海棠湾希尔顿逸林度假酒店2晚双人自由行+双早  飞票网
三亚	544550534422	海棠湾	12	Z三亚三亚海棠湾开维万达文华度假酒店三亚海棠湾民生威斯汀度
三亚	545077390440	海棠湾	12	三亚海棠湾天房洲际度假酒店3天2晚浪漫度蜜月之旅自由行含餐
三亚	541606635091	海棠湾	12	三亚海棠湾喜来登度假酒店4天3晚自由行套餐含双早自驾车
三亚	531922679642	海棠湾	12	三亚海棠湾理文索菲特度假酒店3天2晚自由行 赠温泉+接机 套餐AD1
三亚	543550702759	海棠湾	12	三亚海棠湾免税店班车/三亚湾市区大东海亚龙湾/19点前预定
三亚	546165864854	海棠湾	12	【4月特惠】三亚香格里拉酒店3天2晚 海棠湾 双早套餐送自助晚
三亚	544344334349	海棠湾	12	三亚海棠湾喜来登度假酒店2天1晚自由行 含双早 三亚旅游
三亚	543910063221	海棠湾	12	三亚海棠湾香格里拉豪华景观房 错峰特价
三亚	528644034689	海棠湾	12	三亚直升机低空旅游飞机观光体验飞越三亚湾海棠湾自由行阿里旅行
三明	545190562423	金饶山	10	福建三明建宁金饶山一晚二日自由行（住高山小木屋+门票+索道）
三明	541613239486	金饶山	10	金铙山门票|建宁金铙山门票|福建三明金饶山门票酒店高山木屋别墅
三明	545208683907	金饶山	10	福建三明建宁金饶山一晚二日自由行（住坪岗酒店+门票+索道）
三明	541613239486	金铙山	11	金铙山门票|建宁金铙山门票|福建三明金饶山门票酒店高山木屋别墅
三明	537833640509	大金湖	1	泰宁旅游自由行双人2天1晚 泰宁金阳明星度假山庄+2张大金湖门票
上海	541127139352	上海杜莎夫人蜡像馆	14	上海杜莎夫人蜡像馆+浦江游船 杜莎夫人 浦江夜游 游船 夜游浦江
上海	544312136289	上海杜莎夫人蜡像馆	14	Z上海上海金门大酒店2天1晚-上海杜莎夫人蜡像馆外滩金茂大
上海	537966596066	上海杜莎夫人蜡像馆	14	【快速入园】上海杜莎夫人蜡像馆优惠门票 热门旅游（普通票）
上海	543581499423	上海杜莎夫人蜡像馆	14	Z上海上海虹口财富戴斯酒店2天1晚-上海杜莎夫人蜡像馆上海
上海	543560149196	上海杜莎夫人蜡像馆	14	Z上海上海富豪金丰酒店2天1晚-上海杜莎夫人蜡像馆上海黄浦
上海	543572042693	上海杜莎夫人蜡像馆	14	Z上海上海凯宾斯基大酒店2天1晚-上海杜莎夫人蜡像馆东方明
上海	543283563220	上海杜莎夫人蜡像馆	14	Z上海上海富豪金丰酒店2天1晚-上海杜莎夫人蜡像馆上海黄浦
上海	541111805712	上海杜莎夫人蜡像馆	14	上海杜莎夫人蜡像馆 东方明珠 城隍庙 历史发展成列馆 浦江游船
上海	544278976463	上海杜莎夫人蜡像馆	14	Z上海上海金门大酒店2天1晚-上海杜莎夫人蜡像馆外滩金茂大
上海	544326493104	豫园	9	Z上海上海和平饭店上海外滩茂悦大酒店上海豫园万丽酒店2天1
上海	543572134471	豫园	9	Z上海Zhotels智尚酒店(上海豫园外滩店)上海新园华美
上海	543534816406	豫园	9	Z上海Zhotels智尚酒店(上海豫园外滩店)2天1晚-东
上海	546490631660	豫园	9	Z上海Zhotels智尚酒店(上海豫园外滩店)2天1晚-上
上海	539755625060	豫园	9	Zhotels智尚酒店上海豫园外滩店+杜莎夫人蜡像馆/东方
上海	540137412485	豫园	9	Zhotels智尚酒店上海豫园外滩店+迪士尼直通车/迪士尼
上海	543238380376	豫园	9	Z上海Zhotels智尚酒店(上海豫园外滩店)上海新园华美
上海	540140289325	黄浦江	5	驿亭四季酒店上海北外滩店+黄浦江游览门票2天1晚自由行
上海	539744162630	黄浦江	5	上海虹口财富戴斯酒店+黄浦江游览/金茂大厦88层观光厅门票
上海	543564273428	黄浦江	5	Z上海上海虹口财富戴斯酒店2天1晚-外滩观光隧道上海黄浦江
上海	544602234652	黄浦江	5	上海当地游 东方明珠 黄浦江游船 外滩 城隍庙 南京路步行街
上海	540139965898	黄浦江	5	安徒生文化酒店上海外滩店+长风海洋世界/黄浦江游览门票
上海	543568166022	黄浦江	5	Z上海上海虹桥雅高美爵酒店2天1晚-上海黄浦江游览上海乐高
上海	543587655694	南京路步行街	2	Z上海上海寰星酒店2天1晚-外滩城隍庙南京路步行街SKY
上海	543267282436	南京路步行街	2	Z上海上海寰星酒店2天1晚-外滩城隍庙南京路步行街SKY
上海	544602234652	南京路步行街	2	上海当地游 东方明珠 黄浦江游船 外滩 城隍庙 南京路步行街
上海	544312136289	外滩	1	Z上海上海金门大酒店2天1晚-上海杜莎夫人蜡像馆外滩金茂大
上海	546895362732	外滩	1	Zhotels智尚酒店上海北外滩四川北路中心店+迪士尼乐园
上海	544326493104	外滩	1	Z上海上海和平饭店上海外滩茂悦大酒店上海豫园万丽酒店2天1
上海	547119413929	外滩	1	Z上海安徒生文化酒店(上海外滩店)2天1晚-东方明珠上海中
上海	543587655694	外滩	1	Z上海上海寰星酒店2天1晚-外滩城隍庙南京路步行街SKY
上海	543586119229	外滩	1	Z上海驿亭四季酒店(上海北外滩店)2天1晚-东方明珠金茂大
上海	546167472817	外滩	1	嗨玩上海迪士尼 外滩 南京路当地纯玩无购物三日游
上海	543572134471	外滩	1	Z上海Zhotels智尚酒店(上海豫园外滩店)上海新园华美
上海	546658537343	外滩	1	Z上海上海外滩和颐酒店2天1晚-金茂大厦88层观光厅东方明
上海	543534816406	外滩	1	Z上海Zhotels智尚酒店(上海豫园外滩店)2天1晚-东
上海	546490631660	外滩	1	Z上海Zhotels智尚酒店(上海豫园外滩店)2天1晚-上
上海	543269910336	外滩	1	Z上海驿亭四季酒店(上海北外滩店)2天1晚-东方明珠金茂大
上海	546678282085	外滩	1	Z上海上海外滩和颐酒店2天1晚-上海迪士尼乐园外滩
上海	539745644185	外滩	1	上海浦西开元大酒店+东方明珠/金茂大厦88层观光厅/外滩
上海	540140289325	外滩	1	驿亭四季酒店上海北外滩店+黄浦江游览门票2天1晚自由行
上海	539755625060	外滩	1	Zhotels智尚酒店上海豫园外滩店+杜莎夫人蜡像馆/东方
上海	543267282436	外滩	1	Z上海上海寰星酒店2天1晚-外滩城隍庙南京路步行街SKY
上海	546451705243	外滩	1	Z上海上海外滩中南海滨酒店(海湾大厦)3天2晚-东方明珠上
上海	543568226089	外滩	1	Z上海上海玩具总动员酒店安徒生文化酒店(上海外滩店)上海浦
上海	543564273428	外滩	1	Z上海上海虹口财富戴斯酒店2天1晚-外滩观光隧道上海黄浦江
上海	540137412485	外滩	1	Zhotels智尚酒店上海豫园外滩店+迪士尼直通车/迪士尼
上海	546895646261	外滩	1	上海外滩和颐酒店+东方明珠/野生动物园/中心大厦之巅观光厅
上海	543534748244	外滩	1	Z上海上海浦东机场莎海国际酒店2天1晚-上海野生动物园外滩
上海	545676496285	外滩	1	上海寰星酒店+城隍庙/外滩/SKY RING屋顶摩天轮门票
上海	546875065743	外滩	1	上海外滩和颐酒店+迪士尼乐园门票2天1晚自由行
上海	544602234652	外滩	1	上海当地游 东方明珠 黄浦江游船 外滩 城隍庙 南京路步行街
上海	546401796053	外滩	1	Z上海上海外滩中南海滨酒店(海湾大厦)3天2晚-东方明珠上
上海	546453622821	外滩	1	Z上海Zhotels智尚酒店(上海北外滩四川北路中心店)2
上海	546842736006	外滩	1	上海外滩中南海滨酒店海湾大厦+杜莎夫人蜡像馆/东方明珠/长
上海	543238380376	外滩	1	Z上海Zhotels智尚酒店(上海豫园外滩店)上海新园华美
上海	540139965898	外滩	1	安徒生文化酒店上海外滩店+长风海洋世界/黄浦江游览门票
上海	544278976463	外滩	1	Z上海上海金门大酒店2天1晚-上海杜莎夫人蜡像馆外滩金茂大
上海	543534652791	外滩	1	Z上海上海外滩中南海滨酒店(海湾大厦)2天1晚-上海长风海
